entity_id,counterparty_id
ENT-004591,CP-045236
ENT-076481,CP-037080
ENT-011413,CP-029884
ENT-074790,CP-026202
ENT-081588,CP-042269
ENT-006654,CP-006586
ENT-046515,CP-058894
ENT-054095,CP-063335
ENT-002992,CP-006924
ENT-035891,CP-016715
ENT-090912,CP-061279
ENT-072881,CP-031837
ENT-032949,CP-049931
ENT-000984,CP-008271
ENT-054609,CP-023845
ENT-080899,CP-034340
ENT-020495,CP-030535
ENT-095429,CP-009334
ENT-080024,CP-025815
ENT-040206,CP-013655
ENT-019771,CP-049929
ENT-070962,CP-035457
ENT-062872,CP-001142
ENT-029040,CP-012475
ENT-066789,CP-005709
ENT-076902,CP-062016
ENT-057198,CP-012455
ENT-021145,CP-018437
ENT-055131,CP-060216
ENT-084431,CP-010542
ENT-056647,CP-001555
ENT-044793,CP-053560
ENT-012816,CP-031912
ENT-068307,CP-055486
ENT-016386,CP-042114
ENT-093306,CP-052475
ENT-044109,CP-001777
ENT-071170,CP-001866
ENT-004135,CP-023466
ENT-087483,CP-005467
ENT-034276,CP-022083
ENT-065997,CP-046396
ENT-075822,CP-039196
ENT-012995,CP-025614
ENT-074263,CP-033529
ENT-034468,CP-015685
ENT-010865,CP-063233
ENT-042362,CP-003737
ENT-066204,CP-027713
ENT-012822,CP-000129
ENT-065030,CP-051904
ENT-089342,CP-010334
ENT-081878,CP-042821
ENT-072965,CP-052412
ENT-047878,CP-045171
ENT-074163,CP-057059
ENT-088781,CP-011270
ENT-024050,CP-013680
ENT-003203,CP-018978
ENT-050422,CP-054770
ENT-066141,CP-067214
ENT-041095,CP-065407
ENT-073346,CP-054055
ENT-048076,CP-002945
ENT-031366,CP-020893
ENT-002338,CP-054660
ENT-021298,CP-045791
ENT-070694,CP-026525
ENT-028373,CP-013625
ENT-008692,CP-017769
ENT-055348,CP-037933
ENT-099093,CP-000965
ENT-048569,CP-023301
ENT-022900,CP-029170
ENT-031126,CP-051784
ENT-078745,CP-053974
ENT-079968,CP-051499
ENT-021204,CP-008767
ENT-080136,CP-041465
ENT-015776,CP-043253
ENT-057956,CP-022110
ENT-012900,CP-003349
ENT-001760,CP-057924
ENT-081185,CP-021264
ENT-099001,CP-006787
ENT-037655,CP-053109
ENT-030083,CP-054886
ENT-057726,CP-031405
ENT-050086,CP-059511
ENT-085839,CP-046747
ENT-098903,CP-048995
ENT-085110,CP-066043
ENT-036375,CP-035845
ENT-033379,CP-066163
ENT-061159,CP-019423
ENT-055951,CP-060646
ENT-081456,CP-063841
ENT-071921,CP-059891
ENT-055204,CP-037359
ENT-005422,CP-062253
ENT-037347,CP-002322
ENT-040655,CP-045231
ENT-092953,CP-069358
ENT-005448,CP-053524
ENT-017779,CP-063729
ENT-075875,CP-056639
ENT-036523,CP-068165
ENT-073441,CP-032526
ENT-098290,CP-007478
ENT-027936,CP-038237
ENT-001410,CP-034494
ENT-080466,CP-043925
ENT-004725,CP-048194
ENT-047626,CP-059522
ENT-090513,CP-012697
ENT-025033,CP-056369
ENT-083574,CP-056905
ENT-070923,CP-063038
ENT-068596,CP-002699
ENT-008535,CP-028895
ENT-072625,CP-059285
ENT-071424,CP-006291
ENT-088723,CP-022607
ENT-054991,CP-008201
ENT-072037,CP-036179
ENT-055555,CP-044771
ENT-012558,CP-005036
ENT-077499,CP-023573
ENT-096809,CP-018272
ENT-071227,CP-005707
ENT-019038,CP-020369
ENT-021674,CP-019110
ENT-014050,CP-012056
ENT-001390,CP-022641
ENT-004791,CP-001268
ENT-059264,CP-005714
ENT-033288,CP-042510
ENT-071983,CP-054237
ENT-006710,CP-011570
ENT-074708,CP-009054
ENT-038469,CP-041766
ENT-039722,CP-062909
ENT-092318,CP-044635
ENT-014361,CP-065162
ENT-095032,CP-037605
ENT-072903,CP-029412
ENT-079182,CP-002854
ENT-024018,CP-067516
ENT-055918,CP-020030
ENT-079496,CP-026363
ENT-065589,CP-045411
ENT-013502,CP-010656
ENT-079257,CP-009696
ENT-060381,CP-051480
ENT-045947,CP-001059
ENT-029854,CP-029695
ENT-016276,CP-016877
ENT-098306,CP-017980
ENT-075275,CP-049410
ENT-077670,CP-048273
ENT-099068,CP-021101
ENT-044085,CP-059196
ENT-012026,CP-063136
ENT-069681,CP-000047
ENT-019465,CP-047111
ENT-013178,CP-041447
ENT-063124,CP-066934
ENT-059017,CP-008794
ENT-001224,CP-050826
ENT-034715,CP-014124
ENT-012746,CP-039248
ENT-022354,CP-024032
ENT-028688,CP-065586
ENT-091134,CP-015013
ENT-076928,CP-057290
ENT-025009,CP-036584
ENT-093462,CP-016846
ENT-060662,CP-044077
ENT-083825,CP-024972
ENT-014360,CP-005795
ENT-011629,CP-045465
ENT-017497,CP-064784
ENT-035037,CP-040262
ENT-014450,CP-026777
ENT-011856,CP-066438
ENT-063616,CP-035516
ENT-027400,CP-066581
ENT-083409,CP-055338
ENT-079294,CP-017387
ENT-099052,CP-007215
ENT-066478,CP-023205
ENT-081966,CP-068104
ENT-003797,CP-013521
ENT-011125,CP-048553
ENT-096783,CP-042543
ENT-044908,CP-062340
ENT-009919,CP-016256
ENT-061285,CP-008889
ENT-007084,CP-026083
ENT-047195,CP-025594
ENT-092243,CP-015785
ENT-087385,CP-020939
ENT-026777,CP-023963
ENT-022265,CP-046546
ENT-057821,CP-014426
ENT-036363,CP-002498
ENT-047893,CP-052233
ENT-051902,CP-026709
ENT-018288,CP-009073
ENT-057708,CP-030724
ENT-057414,CP-065090
ENT-090019,CP-008628
ENT-079661,CP-001304
ENT-052318,CP-011661
ENT-049757,CP-056208
ENT-005726,CP-036198
ENT-046618,CP-005862
ENT-066515,CP-062627
ENT-094620,CP-047593
ENT-001703,CP-033114
ENT-034175,CP-049559
ENT-086831,CP-038494
ENT-027983,CP-004000
ENT-050326,CP-035888
ENT-011415,CP-008020
ENT-053617,CP-020154
ENT-088192,CP-022452
ENT-096283,CP-056498
ENT-019928,CP-022606
ENT-080771,CP-068041
ENT-031484,CP-058252
ENT-085652,CP-026266
ENT-057167,CP-053938
ENT-065042,CP-052723
ENT-019869,CP-001720
ENT-069789,CP-050326
ENT-077128,CP-013075
ENT-088763,CP-045707
ENT-025737,CP-031192
ENT-019237,CP-017132
ENT-000031,CP-069008
ENT-074716,CP-052253
ENT-044062,CP-057027
ENT-098229,CP-001107
ENT-099740,CP-023714
ENT-075133,CP-007279
ENT-086717,CP-014910
ENT-089543,CP-020142
ENT-087664,CP-011063
ENT-045742,CP-045480
ENT-047278,CP-069402
ENT-063073,CP-017530
ENT-031109,CP-031044
ENT-082008,CP-005501
ENT-001738,CP-003049
ENT-016339,CP-040298
ENT-003649,CP-011619
ENT-035412,CP-032744
ENT-039963,CP-031951
ENT-019741,CP-006499
ENT-073038,CP-022679
ENT-025650,CP-017283
ENT-041149,CP-022950
ENT-092162,CP-047314
ENT-004905,CP-019360
ENT-012733,CP-048980
ENT-056878,CP-022004
ENT-062427,CP-039757
ENT-088597,CP-063058
ENT-055120,CP-041190
ENT-038655,CP-066126
ENT-020059,CP-056793
ENT-096383,CP-021485
ENT-047215,CP-029891
ENT-094733,CP-060111
ENT-012637,CP-049241
ENT-069486,CP-058226
ENT-035865,CP-008078
ENT-021728,CP-012727
ENT-059428,CP-034473
ENT-079286,CP-016361
ENT-048621,CP-022655
ENT-013820,CP-004987
ENT-002046,CP-021477
ENT-079157,CP-022369
ENT-028445,CP-031706
ENT-060684,CP-025692
ENT-087841,CP-057226
ENT-022483,CP-024565
ENT-010727,CP-002422
ENT-016357,CP-030966
ENT-056376,CP-040602
ENT-033562,CP-057972
ENT-066501,CP-033005
ENT-015087,CP-033069
ENT-095634,CP-009018
ENT-059787,CP-062247
ENT-027469,CP-022152
ENT-061588,CP-066740
ENT-013950,CP-026477
ENT-080307,CP-020417
ENT-038424,CP-033748
ENT-089560,CP-019795
ENT-014136,CP-010987
ENT-018607,CP-045064
ENT-091595,CP-043701
ENT-034884,CP-047970
ENT-011091,CP-003826
ENT-022154,CP-012540
ENT-009124,CP-021389
ENT-032315,CP-014793
ENT-080708,CP-056569
ENT-006538,CP-052513
ENT-039448,CP-000683
ENT-072319,CP-021279
ENT-031802,CP-068595
ENT-067457,CP-011076
ENT-072188,CP-066396
ENT-018536,CP-025744
ENT-099492,CP-034778
ENT-042973,CP-006037
ENT-052946,CP-011127
ENT-007624,CP-025753
ENT-019569,CP-034664
ENT-047343,CP-044443
ENT-000486,CP-021365
ENT-041724,CP-009121
ENT-082330,CP-064134
ENT-007048,CP-003286
ENT-063028,CP-048313
ENT-052953,CP-036770
ENT-034273,CP-061277
ENT-093508,CP-006251
ENT-015455,CP-008639
ENT-043770,CP-047535
ENT-030548,CP-050842
ENT-045199,CP-028924
ENT-065442,CP-012661
ENT-080039,CP-041619
ENT-000967,CP-050602
ENT-086130,CP-048873
ENT-046372,CP-036297
ENT-083252,CP-020718
ENT-010881,CP-045345
ENT-004721,CP-017451
ENT-013108,CP-044269
ENT-001492,CP-068825
ENT-057728,CP-036300
ENT-025529,CP-024328
ENT-037360,CP-044752
ENT-093582,CP-066863
ENT-084364,CP-031828
ENT-034476,CP-057773
ENT-045627,CP-014025
ENT-019853,CP-030557
ENT-009262,CP-053205
ENT-017316,CP-033237
ENT-003867,CP-036866
ENT-082209,CP-028554
ENT-010391,CP-016165
ENT-074354,CP-001811
ENT-001313,CP-008670
ENT-052826,CP-046362
ENT-051696,CP-060152
ENT-094943,CP-016710
ENT-031277,CP-028465
ENT-091785,CP-023492
ENT-079212,CP-053878
ENT-068311,CP-046408
ENT-054074,CP-039105
ENT-001399,CP-007963
ENT-037085,CP-014473
ENT-012184,CP-002725
ENT-085954,CP-062457
ENT-028825,CP-010688
ENT-081261,CP-027705
ENT-008701,CP-008471
ENT-040110,CP-042209
ENT-043615,CP-050914
ENT-046997,CP-061610
ENT-059440,CP-054598
ENT-027465,CP-064092
ENT-090052,CP-042818
ENT-056444,CP-058038
ENT-079789,CP-061990
ENT-018966,CP-018257
ENT-099794,CP-046576
ENT-015755,CP-031881
ENT-011813,CP-058919
ENT-055117,CP-025164
ENT-017532,CP-010100
ENT-035469,CP-012336
ENT-098398,CP-019164
ENT-064530,CP-040470
ENT-072057,CP-050736
ENT-066907,CP-031316
ENT-002351,CP-024721
ENT-061966,CP-035310
ENT-035040,CP-014591
ENT-076105,CP-067109
ENT-003233,CP-007033
ENT-043316,CP-002748
ENT-080052,CP-003168
ENT-025149,CP-000899
ENT-005085,CP-001897
ENT-037115,CP-017036
ENT-080830,CP-018328
ENT-081561,CP-015318
ENT-053231,CP-053604
ENT-080285,CP-015398
ENT-064088,CP-055282
ENT-010474,CP-057102
ENT-098442,CP-021392
ENT-045801,CP-027503
ENT-023383,CP-054933
ENT-021768,CP-017212
ENT-095627,CP-005257
ENT-017713,CP-009971
ENT-070109,CP-044236
ENT-028065,CP-014218
ENT-075082,CP-011528
ENT-086047,CP-006080
ENT-003273,CP-059643
ENT-048432,CP-065201
ENT-005526,CP-019470
ENT-076977,CP-066354
ENT-094081,CP-028467
ENT-047362,CP-047514
ENT-052061,CP-003021
ENT-094195,CP-052851
ENT-098637,CP-028775
ENT-052716,CP-017110
ENT-071563,CP-029329
ENT-018997,CP-013326
ENT-010010,CP-048359
ENT-013673,CP-054511
ENT-075400,CP-065203
ENT-088562,CP-040494
ENT-032788,CP-025972
ENT-010418,CP-018301
ENT-087151,CP-020922
ENT-091830,CP-018214
ENT-095533,CP-068736
ENT-092098,CP-021549
ENT-053539,CP-053699
ENT-045192,CP-065521
ENT-085128,CP-033954
ENT-077077,CP-033698
ENT-026000,CP-044701
ENT-024225,CP-014899
ENT-099704,CP-005627
ENT-015504,CP-060003
ENT-022939,CP-049527
ENT-015281,CP-042955
ENT-001070,CP-023474
ENT-022301,CP-063900
ENT-067694,CP-065341
ENT-081159,CP-018653
ENT-094376,CP-040872
ENT-030367,CP-065168
ENT-021645,CP-012391
ENT-049837,CP-011484
ENT-021651,CP-052846
ENT-089535,CP-022130
ENT-026595,CP-014077
ENT-040871,CP-002694
ENT-006025,CP-035687
ENT-036807,CP-058202
ENT-059415,CP-036346
ENT-073397,CP-052090
ENT-048543,CP-019552
ENT-045103,CP-011082
ENT-030422,CP-052834
ENT-014797,CP-005766
ENT-016437,CP-011164
ENT-071367,CP-018904
ENT-062445,CP-016666
ENT-015754,CP-024125
ENT-003707,CP-042208
ENT-095901,CP-042643
ENT-057807,CP-050893
ENT-039810,CP-019877
ENT-096569,CP-012864
ENT-001555,CP-001898
ENT-061533,CP-023074
ENT-071820,CP-041697
ENT-069534,CP-031892
ENT-009370,CP-002341
ENT-070184,CP-023114
ENT-058875,CP-045165
ENT-039662,CP-004664
ENT-033076,CP-036525
ENT-064383,CP-037238
ENT-089878,CP-035530
ENT-090811,CP-054869
ENT-067417,CP-065895
ENT-070204,CP-021940
ENT-066278,CP-019038
ENT-040033,CP-008416
ENT-027957,CP-061479
ENT-038461,CP-030177
ENT-022628,CP-064694
ENT-048591,CP-008000
ENT-009907,CP-045936
ENT-083726,CP-064430
ENT-070849,CP-014201
ENT-006076,CP-039820
ENT-036656,CP-062231
ENT-060130,CP-025407
ENT-082728,CP-016427
ENT-060803,CP-023782
ENT-097466,CP-045841
ENT-050329,CP-022532
ENT-001764,CP-055399
ENT-042759,CP-005234
ENT-028495,CP-009874
ENT-056994,CP-026666
ENT-091821,CP-038168
ENT-063444,CP-064209
ENT-094664,CP-045457
ENT-065979,CP-020241
ENT-087794,CP-019710
ENT-074686,CP-061331
ENT-024867,CP-057681
ENT-027544,CP-057136
ENT-074416,CP-029190
ENT-004947,CP-008636
ENT-040528,CP-014370
ENT-013788,CP-066372
ENT-057544,CP-068890
ENT-042917,CP-057974
ENT-063601,CP-006809
ENT-067346,CP-043717
ENT-077150,CP-052237
ENT-065481,CP-059494
ENT-068711,CP-068082
ENT-017427,CP-031376
ENT-023595,CP-063802
ENT-036488,CP-028275
ENT-031876,CP-039119
ENT-058698,CP-038923
ENT-072541,CP-029598
ENT-096010,CP-003881
ENT-019339,CP-031007
ENT-051943,CP-040060
ENT-073971,CP-069616
ENT-062433,CP-064245
ENT-023577,CP-031694
ENT-039257,CP-069648
ENT-021542,CP-000399
ENT-021998,CP-017308
ENT-029883,CP-030640
ENT-015736,CP-008945
ENT-008591,CP-040795
ENT-008375,CP-001331
ENT-039790,CP-033782
ENT-056089,CP-039051
ENT-014151,CP-015344
ENT-027123,CP-063937
ENT-054195,CP-015001
ENT-038714,CP-057796
ENT-095892,CP-007679
ENT-082445,CP-008894
ENT-077829,CP-043506
ENT-049668,CP-059471
ENT-066126,CP-043266
ENT-003964,CP-001984
ENT-075174,CP-041017
ENT-044899,CP-010312
ENT-045017,CP-023770
ENT-092150,CP-065269
ENT-045736,CP-055086
ENT-006987,CP-050963
ENT-092204,CP-046710
ENT-069155,CP-062321
ENT-007076,CP-045177
ENT-090762,CP-051952
ENT-059691,CP-021603
ENT-037505,CP-010779
ENT-028407,CP-058853
ENT-068944,CP-033182
ENT-015866,CP-021044
ENT-053578,CP-024199
ENT-020256,CP-032764
ENT-029882,CP-025056
ENT-002761,CP-015921
ENT-047027,CP-067983
ENT-027736,CP-033003
ENT-078644,CP-061760
ENT-087265,CP-009547
ENT-020060,CP-050636
ENT-028011,CP-061265
ENT-023352,CP-042287
ENT-078956,CP-027290
ENT-060165,CP-023085
ENT-085903,CP-021373
ENT-027527,CP-032295
ENT-022955,CP-019925
ENT-067456,CP-021980
ENT-073839,CP-058487
ENT-020722,CP-009581
ENT-066935,CP-012379
ENT-080581,CP-054734
ENT-012209,CP-020687
ENT-046867,CP-051011
ENT-001523,CP-030654
ENT-049022,CP-061662
ENT-028995,CP-068913
ENT-022735,CP-064877
ENT-006887,CP-046582
ENT-020425,CP-036509
ENT-033897,CP-064233
ENT-014668,CP-040440
ENT-009600,CP-016234
ENT-038293,CP-048366
ENT-095460,CP-006729
ENT-028739,CP-069504
ENT-022947,CP-025278
ENT-023295,CP-036264
ENT-084710,CP-068406
ENT-022477,CP-007510
ENT-024386,CP-019640
ENT-089529,CP-029798
ENT-094369,CP-049844
ENT-039929,CP-010965
ENT-020894,CP-012939
ENT-056953,CP-013197
ENT-090841,CP-059027
ENT-067549,CP-064932
ENT-058416,CP-051000
ENT-018908,CP-044552
ENT-016849,CP-017427
ENT-055449,CP-038353
ENT-098161,CP-011892
ENT-029987,CP-053184
ENT-018968,CP-030246
ENT-075686,CP-010724
ENT-078383,CP-043732
ENT-003818,CP-042007
ENT-025249,CP-020054
ENT-013734,CP-014860
ENT-057911,CP-030128
ENT-021089,CP-050661
ENT-088752,CP-045848
ENT-083625,CP-030862
ENT-031241,CP-048146
ENT-027834,CP-028116
ENT-031738,CP-041758
ENT-035956,CP-016596
ENT-072007,CP-064101
ENT-089742,CP-000568
ENT-086399,CP-011235
ENT-070899,CP-014856
ENT-019878,CP-062924
ENT-050831,CP-055945
ENT-031445,CP-058627
ENT-033281,CP-001697
ENT-029195,CP-020193
ENT-098119,CP-012827
ENT-077435,CP-015169
ENT-085848,CP-008732
ENT-078885,CP-008840
ENT-009348,CP-023744
ENT-003836,CP-062381
ENT-036790,CP-050007
ENT-071239,CP-038608
ENT-070043,CP-021382
ENT-081514,CP-015396
ENT-019000,CP-024629
ENT-054966,CP-000009
ENT-042702,CP-011415
ENT-056980,CP-040039
ENT-020378,CP-061438
ENT-033608,CP-020752
ENT-020657,CP-069954
ENT-026015,CP-037832
ENT-022914,CP-002751
ENT-079409,CP-011987
ENT-092595,CP-058817
ENT-073948,CP-016502
ENT-050364,CP-001821
ENT-089648,CP-008887
ENT-078669,CP-030577
ENT-084889,CP-023896
ENT-043762,CP-017797
ENT-069785,CP-028442
ENT-025865,CP-004937
ENT-023135,CP-008248
ENT-041940,CP-009495
ENT-097425,CP-054022
ENT-002567,CP-025978
ENT-041454,CP-001806
ENT-077417,CP-025060
ENT-046577,CP-069318
ENT-050365,CP-057954
ENT-070561,CP-033921
ENT-074674,CP-030201
ENT-077276,CP-015624
ENT-077354,CP-040774
ENT-024432,CP-035365
ENT-008255,CP-027279
ENT-083381,CP-047116
ENT-066294,CP-043689
ENT-088725,CP-067119
ENT-058756,CP-050769
ENT-087277,CP-062332
ENT-064484,CP-041691
ENT-047924,CP-010594
ENT-094472,CP-054744
ENT-006646,CP-026193
ENT-005884,CP-011514
ENT-029890,CP-036142
ENT-039783,CP-013775
ENT-091898,CP-064315
ENT-098409,CP-034695
ENT-095379,CP-057527
ENT-019122,CP-011100
ENT-007870,CP-012822
ENT-007299,CP-035305
ENT-028560,CP-019712
ENT-064422,CP-028943
ENT-058559,CP-017218
ENT-057779,CP-027900
ENT-068523,CP-056934
ENT-016435,CP-004081
ENT-095663,CP-022285
ENT-006843,CP-052945
ENT-074422,CP-039882
ENT-006921,CP-030983
ENT-079815,CP-059085
ENT-007448,CP-018872
ENT-077146,CP-046557
ENT-029750,CP-045835
ENT-040866,CP-012143
ENT-036547,CP-009450
ENT-017190,CP-040173
ENT-074937,CP-013509
ENT-097764,CP-040659
ENT-077403,CP-055142
ENT-004320,CP-001784
ENT-033182,CP-026467
ENT-089589,CP-027218
ENT-035206,CP-064362
ENT-099838,CP-015079
ENT-083797,CP-068933
ENT-001407,CP-011662
ENT-052015,CP-056196
ENT-079196,CP-032313
ENT-047008,CP-023264
ENT-021161,CP-033178
ENT-059454,CP-000011
ENT-035702,CP-067606
ENT-047047,CP-063056
ENT-025318,CP-031637
ENT-039082,CP-051695
ENT-022982,CP-007846
ENT-088184,CP-007239
ENT-005310,CP-028343
ENT-080154,CP-054265
ENT-001821,CP-047279
ENT-075621,CP-012206
ENT-098981,CP-021906
ENT-025326,CP-052770
ENT-019264,CP-028515
ENT-008941,CP-011268
ENT-062969,CP-055863
ENT-001180,CP-036588
ENT-040572,CP-002793
ENT-001173,CP-030753
ENT-045471,CP-044284
ENT-080345,CP-044646
ENT-027367,CP-048911
ENT-085070,CP-059578
ENT-013162,CP-052157
ENT-033359,CP-003007
ENT-025433,CP-014755
ENT-023769,CP-033575
ENT-006899,CP-039090
ENT-018243,CP-067327
ENT-030880,CP-059724
ENT-042028,CP-054206
ENT-071869,CP-054243
ENT-040179,CP-043003
ENT-010770,CP-012798
ENT-059785,CP-012085
ENT-026821,CP-039590
ENT-025668,CP-064566
ENT-096107,CP-062794
ENT-048615,CP-058095
ENT-063059,CP-005609
ENT-042965,CP-024599
ENT-022951,CP-033784
ENT-093154,CP-048965
ENT-056332,CP-065165
ENT-059665,CP-025686
ENT-007681,CP-020001
ENT-094092,CP-015523
ENT-089580,CP-020727
ENT-096417,CP-067580
ENT-009606,CP-063534
ENT-078420,CP-053484
ENT-067172,CP-019434
ENT-005834,CP-052472
ENT-090468,CP-023075
ENT-036432,CP-028626
ENT-037245,CP-036409
ENT-047322,CP-047082
ENT-052658,CP-051258
ENT-080975,CP-051307
ENT-006001,CP-066865
ENT-072633,CP-061920
ENT-018102,CP-056710
ENT-058846,CP-048935
ENT-003816,CP-011815
ENT-051286,CP-033823
ENT-064350,CP-013587
ENT-047325,CP-067863
ENT-086651,CP-048803
ENT-078046,CP-016076
ENT-017992,CP-061187
ENT-072058,CP-046765
ENT-036958,CP-027542
ENT-062444,CP-024679
ENT-017429,CP-022985
ENT-036708,CP-043246
ENT-038420,CP-005905
ENT-038197,CP-060246
ENT-089784,CP-035136
ENT-003675,CP-058778
ENT-065768,CP-062723
ENT-065560,CP-047400
ENT-038023,CP-027980
ENT-099832,CP-025683
ENT-095696,CP-054696
ENT-093556,CP-013328
ENT-000915,CP-003644
ENT-098274,CP-026840
ENT-007256,CP-065826
ENT-005159,CP-031975
ENT-085227,CP-025887
ENT-033751,CP-023922
ENT-071079,CP-014284
ENT-082767,CP-069329
ENT-075869,CP-050850
ENT-087987,CP-013491
ENT-068316,CP-007110
ENT-012716,CP-003597
ENT-062934,CP-057806
ENT-045304,CP-031890
ENT-060139,CP-035915
ENT-056440,CP-048748
ENT-049019,CP-045103
ENT-055225,CP-021068
ENT-080275,CP-030041
ENT-013334,CP-058215
ENT-024186,CP-047844
ENT-048300,CP-044994
ENT-027502,CP-025096
ENT-034260,CP-052402
ENT-011678,CP-020571
ENT-042922,CP-030278
ENT-059529,CP-035270
ENT-004805,CP-012969
ENT-018465,CP-023201
ENT-098378,CP-038814
ENT-093653,CP-015188
ENT-046195,CP-012629
ENT-045548,CP-062566
ENT-033825,CP-069204
ENT-072985,CP-029317
ENT-022308,CP-049020
ENT-016193,CP-028325
ENT-072154,CP-057572
ENT-018008,CP-049936
ENT-043681,CP-052115
ENT-033262,CP-068962
ENT-021226,CP-060684
ENT-063369,CP-061122
ENT-040958,CP-029629
ENT-021819,CP-002526
ENT-011410,CP-065225
ENT-033306,CP-016499
ENT-089152,CP-042373
ENT-049851,CP-008205
ENT-093466,CP-004108
ENT-057811,CP-021593
ENT-020976,CP-033511
ENT-093343,CP-057442
ENT-026555,CP-042699
ENT-041450,CP-005196
ENT-038259,CP-060347
ENT-044504,CP-023305
ENT-089651,CP-068394
ENT-056512,CP-042721
ENT-073288,CP-027901
ENT-055317,CP-053285
ENT-021491,CP-013340
ENT-041407,CP-034513
ENT-034154,CP-004944
ENT-087158,CP-064975
ENT-051118,CP-008866
ENT-056455,CP-025073
ENT-063216,CP-022353
ENT-074308,CP-046352
ENT-074769,CP-003191
ENT-054806,CP-041806
ENT-044212,CP-018500
ENT-050656,CP-060071
ENT-048988,CP-043312
ENT-051833,CP-023987
ENT-070627,CP-044836
ENT-057515,CP-048462
ENT-092588,CP-024473
ENT-009603,CP-058586
ENT-011732,CP-037956
ENT-053041,CP-002140
ENT-043356,CP-061422
ENT-057013,CP-037336
ENT-088664,CP-002142
ENT-073146,CP-018436
ENT-008575,CP-055134
ENT-051347,CP-030324
ENT-001812,CP-000674
ENT-057226,CP-020902
ENT-082513,CP-011153
ENT-083873,CP-018324
ENT-075565,CP-016162
ENT-061219,CP-011857
ENT-024147,CP-019884
ENT-096968,CP-015487
ENT-042437,CP-024532
ENT-094172,CP-028440
ENT-040441,CP-024794
ENT-005618,CP-006583
ENT-087845,CP-066300
ENT-016864,CP-067940
ENT-040096,CP-044738
ENT-014579,CP-066422
ENT-020637,CP-061081
ENT-090506,CP-040092
ENT-093783,CP-039222
ENT-052479,CP-016322
ENT-047427,CP-039059
ENT-022407,CP-009982
ENT-076999,CP-055636
ENT-084444,CP-028869
ENT-020233,CP-028282
ENT-071364,CP-029474
ENT-028408,CP-025904
ENT-037465,CP-064568
ENT-086345,CP-029110
ENT-052302,CP-059758
ENT-080562,CP-034762
ENT-094970,CP-057240
ENT-085489,CP-054799
ENT-089815,CP-005831
ENT-022657,CP-008394
ENT-088319,CP-003928
ENT-098843,CP-050967
ENT-050808,CP-031571
ENT-038575,CP-008576
ENT-037998,CP-056231
ENT-034697,CP-054952
ENT-052131,CP-043926
ENT-039498,CP-039344
ENT-074424,CP-036060
ENT-041329,CP-045181
ENT-045707,CP-041023
ENT-079862,CP-015189
ENT-003245,CP-059839
